name,rating,review,date,attraction,address,latitude,longitude
J B, 5 stars ,great and wonderful staff  the cave is very nice but take with you a front lighter will be very helpful,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
C.T, 4 stars ,we didn t have to wait long for the cable cars which was surprising for the weekend  need to be extra cautious at the top of the mountain as there aren t any side rails,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Grace Ortalano, 5 stars ,it s a wonderful view that we saw from inside the cable car  it s so crowded  so you need to wait to ride way too much,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Kaan Gaas, 1 star ,people ruined the experience  the view was nice but don t go there if you want to enjoy some peaceful time,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Edot Edu, 5 stars ,love it,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Andri Agustyabudi, 4 stars ,beautifull scenerry view n fresh air,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Mohammad Amir, 5 stars ,nice place to visit,3 months ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Anan Kriangkrichoke, 4 stars ,end of oct still colorful  cable car have to wait more than 3hr  we can go to the temple near by before,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Sue Chan csy, 3 stars ,easy  one car can accommodate 50pax each way  going up need time management  coming down1st come 1st serve,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
ginny, 5 stars ,wow  a little crowded but a must see for everyone  beautiful landscape for like a 5 minutes hike thats easy to do,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Rosmeilan Siagian, 5 stars ,the cable car is safe  guaranteed,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Dinuka Adasooriya, 5 stars ,you can take a cable car to ckimb the seorak mountain  meanwhile if you have time you can walk around and visit the sinheungsa temple,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Norhana Ismail, 4 stars ,the wind so strong we cant use cable car but the mount sorak is definitely beautiful,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
ayu arya, 5 stars ,the best experience ever  good choice for you guys who want to enjoy nature in a simple way,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Simen Oestmo, 5 stars ,great views from the top  you can see the ocean as well as amazing craggy rock formations  well worth the money,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
chua kiem ming, 5 stars ,the cable car is smooth for the whole ride and the waiting time is low on the top of the hill a stunning view,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Marcos Hadinoto, 5 stars ,a beautiful scenary with the cable car   10000 won per person gives you return rides,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Alex Smith, 4 stars ,good view from the top  very efficient and not badly priced for a tourist destination,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Joana Chandra Tirtajasa, 4 stars ,nice view to see but very packed of people so it is hard to find a good spot to take picture,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Tedja Harijanto, 5 stars ,beautiful panorama,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Jimmie Adams, 5 stars ,nice ride to the top  we went on a cloudy day but still a nice experience,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
alvin imran sojon, 5 stars ,seoraksan is amazing place,a year ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Abdul Mulok, 3 stars ,the place are great   but cable car not operating when i was there due to the place so windy,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
shamim khan, 4 stars ,wow super place,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Jack Son, 5 stars ,so nice experience    you can see wonderful sightseeing at the top of the mountain,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
pilip min, 4 stars ,easy to climb to the top of kweo keunsung peak but the fare looks a bit expensive,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
MG Choi, 1 star ,the national park was tarnished with money  you ll have to be sorry about the beautiful scenery,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Javanese Lovebird, 5 stars ,nice view,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Maya Christina, 5 stars ,beautiful place  but if there s strong wind  the cable car not operating,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
rochellemelanie orense, 5 stars ,it takes only 7 minutes  to reach the mountain,10 months ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
zeteroTV, 5 stars ,wow   amazing     you will see landscape around of cable car  very nice in autumn,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Timothy Ting, 4 stars ,nice ride  be sure to move yourself to the windows to get a good view,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Online18bd. Com, 5 stars ,seoraksan,a year ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
RAGESH K R, 5 stars ,good place to spend a weekend  cable car and mountain view is good  waterfall nearby is very beautiful,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Yenni Buana, 5 stars ,i love it  we can enjoy the cable car and explored the temple   enjoy the coffee,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Thomas Lemon, 5 stars ,quick  but get there early to book a reasonable ride time,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Glenn Parizot, 5 stars ,how else you going to get to the top of the mountains in seoraksan  amazing view on the way up and down,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Nathan Cho, 5 stars ,absolutely worth the cost if the weather is nice,a year ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Chatarina Anggraini, 5 stars ,go  get ur cablecar here    beautiful sightseeing is await u up there,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Un Lee, 3 stars ,9000w,4 months ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Anuar Ahmad, 4 stars ,on time,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Fang Leow, 3 stars ,love the lotteria burger outlet located outside the cable car station,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Bowo Sutejo, 5 stars ,good views,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Zakirah Khairuddin, 5 stars ,amazing view during autumn  you can see autumn foliage from top,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Zulu Eko, 5 stars ,amazing place  you can see beautiful forest in autumn,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
UZ KOREA TV, 5 stars ,best best,a year ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Alex Vansteenbergen, 5 stars ,an awesome way to experience some stunning views of sokcho and the surrounding mountains,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Byungsik Hong, 4 stars ,i don t like cable car in great nature  but great view,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
alexander kellberg, 2 stars ,its a cable car  what would you expect  it worked and i did not see it crash  but just walk you lazy bum,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Rachel Camfield, 4 stars ,great view of the park but not as beautiful as the rock viewpoints,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Ian Langford, 3 stars ,great way to sample the rugged beauty of seoraksan national park,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Lej Mik, 3 stars ,no aircon even during summer    was hot inside,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Abdur Rahim, 5 stars ,very good experience  just need to reserve the tickets  because of tourist crowds,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Baskoro, 5 stars ,the 3rd highest mount at korea,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Jolly Mae Marquez, 5 stars ,if you want to view seoraksans beauty without hiking,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Jimmi Naibaho, 4 stars ,it s a mandatory,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
MyLobsterJin, 5 stars ,healing place    took the cable car up and down was fast and efficient,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Nikki Sandschaper, 4 stars ,great views  everything you d expect from a cable car,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Shlomi Ben-Hur, 4 stars ,amazing location  easy to approach  very beautiful scenery,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Gantai Gankhuyag, 5 stars ,50 ppl one time to pick up  so crowded,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
marcella eveline, 5 stars ,you can see big budha from this cable car an seorak area,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Namu Yoo, 3 stars ,connect to best mountain view  expensive and long waiting,a year ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
sindy oktaria, 4 stars ,nice place    we can go to the top of mountain with this cable car,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Vince Fiore, 5 stars ,awesome and stunning views a top of korea s best national park,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Aminul Hoque, 5 stars ,good ride,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Kate Keditsu, 5 stars ,amazing experience the view is just magnificent,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Ashutosh Gupta, 5 stars ,must visit  very good scenes in autumn weather,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
J챕r척me Gry, 4 stars ,great view  to do in fall on week days,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Emerson, 5 stars ,great view and saved me a days walk to the top,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Daniel Seo, 5 stars ,winter too nice,7 months ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Rajan Thapa Magar, 4 stars ,it s an amazing thing to do in sokcho,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Just M E R R, 5 stars ,the view from the cable car is very amazing  must try,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Rafika E. Milani, 5 stars ,great way to go to the peak and enjoy the views,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Kevin Grabb, 5 stars ,spectacular views,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Zarnigor Bakhromjonova, 5 stars ,i loved the nature and services are really satisfactory,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Tanya Rad, 5 stars ,10000 won and you are at the top of the 3rd biggest mountains in korea,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Angela Williams, 5 stars ,loved it  i just wish it wasn t so cloudy,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Chee Chin Cheng, 5 stars ,the scenery along the ride was spectacular and beautiful,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Elliot Kang, 3 stars ,don t go when it rains or is foggy  you can t see anything,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Milton Barua, 4 stars ,nice place  i feel so calm there,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Ryan Scott, 1 star ,best trail is closed  they wont share this with you,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Eric Linderman, 5 stars ,always worth the wait for the beautiful view,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Aiden Kim, 5 stars ,super recommended must see place,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Paul Chang, 3 stars ,very long wait and unsure why they would not accept online booking,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
ABDUR RAHMAN CHOWDHURY, 5 stars ,what a creation of allah subhanahu ta ala,a year ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
mark vermeulen, 5 stars ,it was a very good experience,a year ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Umair Toor, 4 stars ,very beautiful sceneries and refreshing air,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Rizwandra Akbar, 5 stars ,wonderful,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Andrew H., 4 stars ,no air conditioning  but the view was great,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Hesti Yokohama, 5 stars ,awesome,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Olivia Putri Langnegara, 5 stars ,beautiful view,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
daniel j, 4 stars ,good place  good memory     bad food,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Alex K, 4 stars ,easy way up but not to the highest mountain,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Han Chung Chang, 5 stars ,normal cable car but pretty decent view,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Azlia Rahmantya, 5 stars ,amazing view with color full leaves in autumn,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Saeed Jaffer, 5 stars ,fun ride  great views,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Kelvin Ks Yong, 5 stars ,short trip but quite a nice experience,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Peter Cheong, 1 star ,utterly disappointed that during my visits it was too windy to be in operation,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Charles Danila, 5 stars ,awesome easy way to view the mountain,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
aisha alzuhair, 5 stars ,a memorable ride,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Young Song, 5 stars ,easy and breezy place  great for family,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Humayun Kobir, 5 stars ,it s really enjoyable and refreshing,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
host23age, 4 stars ,better to hike to ulsan rock side,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Irasema Valdez, 5 stars ,views are really nice from the cable car,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
sammion loo, 5 stars ,great experiences and nice view from cable car,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Jacques Schmidt, 5 stars ,really nice place on top of the mountain,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Aviana Mila, 5 stars ,didn t feel cross over at altitude,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Huslen Suye, 5 stars ,very nicw,a year ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Fajar Abilani, 5 stars ,beautiful place   fresh air,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Shafiq Khan Niazi, 5 stars ,enjoyed  amazing,10 months ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Minwoo Kim, 4 stars ,good option for a quick view at the top,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Daniel Cheoh, 4 stars ,nice place to see the mountain top,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Jaehoon Ahn, 3 stars ,sort of must do  given to the owner illegally by the former dictating president,6 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Ji Young Kang, 5 stars ,very fast   comfortable,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
D Ther Htun, 5 stars ,like it,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Arin Goswami, 5 stars ,nullifies having to hike all the way up,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Arif Sentosa, 5 stars ,nice transportation for go to mt  soeraksan,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Anna Ward, 5 stars ,gorgeous view  fun ride,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Dhery January, 5 stars ,amazing,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Sandika Kartika, 5 stars ,no need hike   bit squezzed,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Emmett L, 5 stars ,wonderful,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
DANIEL SAGATA, 5 stars ,beautiful scenery,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Wahid Rasel, 4 stars ,beautiful place amazing views,a year ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
wong marcus, 4 stars ,cable car is very smooth and fast,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Zenaida Rosario Rivera, 5 stars ,loved this ride  loved the place,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Kyle Castro, 5 stars ,gorgeous view and easy access,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
udom phuhongpet, 5 stars ,good place,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Prevy Rukmiawati, 5 stars ,it s great view,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Evelyn Silalahi, 5 stars ,snow  mt sorak so beautiful,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Tjokorda Shri Gde Agung Mahojwala Senapathi, 5 stars ,excellent place to go for weekend,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Novi ari, 5 stars ,nice scenery  nice weather,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Man Choi, 5 stars ,awesome,11 months ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Yong Kim, 2 stars ,too long time to wait for a turn,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
gomutan hunters, 5 stars ,the best view too see,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
guru nugu, 1 star ,always overcrowded  not worth it,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
widya amalia, 5 stars ,challenging and so awesome,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Alvin Michael Echun, 4 stars ,nice view,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Mariana Popa, 5 stars ,go up for a better view,6 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Andrew Lasher, 5 stars ,great views and convenient,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Valery Kazakov, 5 stars ,try to visit noton holidays,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
H Lee, 3 stars ,this will take you to kwonkeumsung,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
shiva prasad, 5 stars ,awesome,10 months ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Juan Manuel Figueira, 5 stars ,great mountain cable car,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Pankaj Kumar, 5 stars ,view from the top is amazing,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
ANV HAMADA (ANOV), 5 stars ,good view,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Lestari Ayu, 5 stars ,first time     amazing,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
CHANG HOON LEE, 5 stars ,awesome view,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Master, 4 stars ,good,a year ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Andre Hanoo, 4 stars ,nice view,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Steven Reeder, 3 stars ,too large of a line to ride,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Ivan Febian, 5 stars ,nice and miss already,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Let's Learn English for Fun Amanda, 5 stars ,very beautiful area,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
WHYIBREATHE, 4 stars ,nice system with cueing,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Yekaterina Bt, 5 stars ,must go,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Tushar Prajapati, 5 stars ,nice one,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Hyunhoon Na, 5 stars ,best view,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Andreas ?쏛suk??Kurniawan, 5 stars ,nice view,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Jojo Jeff Q Q, 5 stars ,good view,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Yongjooni Eomma, 5 stars ,it s a good place,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Soonkyu So, 4 stars ,good,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
曄욄쐢, 4 stars ,smooth cable car,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Farhah Inani, 5 stars ,very mesmerizing view,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Haryanto Pranoto, 4 stars ,it s a cable car,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Josh Vinno, 4 stars ,nice cable car,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Mark Bezemer, 3 stars ,nice view from the top,6 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Kemal Cahya, 4 stars ,the beautiful scenery,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Garry Chua, 5 stars ,must go,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
R Frianto Moerdowo, 4 stars ,nice view from the top,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Berthon Elison Sitompul, 5 stars ,beautiful   so charm,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Lilian Evangelista, 5 stars ,very save,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Alvin ?쏛lvin??Choi, 5 stars ,must take,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Rienkoes Rina, 5 stars ,awesome,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Choong Pin S'ng, 4 stars ,many people riding,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
MINHHUNG Hung, 4 stars ,nice,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Hery Sutanto, 5 stars ,beautiful view,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
횋va H찼morin챕 G찼l, 5 stars ,beautifull sight,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Rosz Mchai, 4 stars ,how nice view,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Jein Ha, 5 stars ,good,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Ginny te Bokkel, 5 stars ,beautiful views,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Sabar Simatupang, 5 stars ,great,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Zara Nulantan, 4 stars ,a place must to visit,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
T Y, 5 stars ,love the scenery,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Rosyimah Abd. Amin, 4 stars ,great view,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
seokju Park, 5 stars ,awesome,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Titi Husin, 5 stars ,love it,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
rene ant, 5 stars ,so adventure,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
young jin koo, 5 stars ,good,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
